record_id,resource_name,parameter_name,analysis_type,unit,observed_value,group_mean,group_std,group_n,z_score,severity,analyst_name,analyst_email,qc_pass,note,created_at,provider_codename,sample_date,repl_no
(91)8ac1,cotton stem mix,volatile solids,,% total weight,76.66,81.22500000000001,3.9658347739846023,12,1.1510817419691464,LOW,,,pass,,2026-07-08 04:06:43.204819,schooner,,
(91)a354,cotton stem mix,moisture,,% total weight,15.2,9.614166666666668,4.5129539979794595,12,1.2377332753301322,LOW,,,pass,,2026-07-08 04:06:43.204819,schooner,,
(91)c400,cotton stem mix,total solids,,% total weight,84.92,90.38583333333334,4.51295399797946,12,1.211143152751058,LOW,,,pass,,2026-07-08 04:06:43.204819,schooner,,
(91)d241,cotton stem mix,total solids,,% total weight,84.8,90.38583333333334,4.51295399797946,12,1.237733275330134,LOW,,,pass,,2026-07-08 04:06:43.204819,schooner,,
(91)ed6c,cotton stem mix,volatile solids,,% total weight,77.06,81.22500000000001,3.9658347739846023,12,1.050220253078092,LOW,,,pass,,2026-07-08 04:06:43.204819,schooner,,
(91)f62b,cotton stem mix,total solids,,% total weight,84.81,90.38583333333334,4.51295399797946,12,1.2355174317818767,LOW,,,pass,,2026-07-08 04:06:43.204819,schooner,,
(96)10cd,rice hulls,ash solids,,% total weight,19.48,19.316666666666666,0.14153915830374816,3,1.153979826436545,LOW,,,pass,,2026-07-08 04:06:43.204819,sextant,,
(96)4c68,rice hulls,moisture,,% total weight,8.98,8.936666666666667,0.037859388972002854,3,1.1445861782232711,LOW,,,pass,,2026-07-08 04:06:43.204819,sextant,,
(96)7e58,rice hulls,volatile solids,,% total weight,71.61,71.75,0.12767145334803642,3,1.0965646299831502,LOW,,,pass,,2026-07-08 04:06:43.204819,sextant,,
(96)9557,rice hulls,total solids,,% total weight,91.02,91.06333333333333,0.03785938897200743,3,1.1445861782232267,LOW,,,pass,,2026-07-08 04:06:43.204819,sextant,,
(a0)0798,almond branches,total solids,,% total weight,81.79,87.48733333333332,3.5964714188585845,15,1.584145310722777,LOW,,xkang2@lbl.gov,pass,,2026-07-08 04:06:43.204819,humorous,,
(a0)3630,almond branches,total solids,,% total weight,81.75,87.48733333333332,3.5964714188585845,15,1.595267323201525,LOW,,xkang2@lbl.gov,pass,,2026-07-08 04:06:43.204819,humorous,,
(a0)5eca,almond branches,moisture,,% total weight,18.25,12.512666666666666,3.5964714188585827,15,1.5952673232015284,LOW,,xkang2@lbl.gov,pass,,2026-07-08 04:06:43.204819,humorous,,
(a0)76dd,almond branches,moisture,,% total weight,18.21,12.512666666666666,3.5964714188585827,15,1.584145310722782,LOW,,xkang2@lbl.gov,pass,,2026-07-08 04:06:43.204819,humorous,,
(a0)8a8a,almond branches,total solids,,% total weight,81.87,87.48733333333332,3.5964714188585845,15,1.5619012857652845,LOW,,xkang2@lbl.gov,pass,,2026-07-08 04:06:43.204819,humorous,,
(a0)e490,almond branches,moisture,,% total weight,18.13,12.512666666666666,3.5964714188585827,15,1.5619012857652887,LOW,,xkang2@lbl.gov,pass,,2026-07-08 04:06:43.204819,humorous,,
(a4)2aac,cotton stem mix,ash solids,,% total weight,14.85,9.159166666666666,2.549596967555794,12,2.232052126571569,LOW,,,pass,,2026-07-08 04:06:43.204819,schooner,,
(a4)8c15,cotton stem mix,ash solids,,% total weight,12.49,9.159166666666666,2.549596967555794,12,1.3064156318504268,LOW,,,pass,,2026-07-08 04:06:43.204819,schooner,,
(a4)ce9f,cotton stem mix,ash solids,,% total weight,12.39,9.159166666666666,2.549596967555794,12,1.267193746480887,LOW,,,pass,,2026-07-08 04:06:43.204819,schooner,,
(a5)69b3,almond shells,ash solids,,% total weight,7.62,5.023333333333333,1.298219293237215,21,2.0001756869532175,LOW,,,pass,,2026-07-08 04:06:43.204819,humorous,,
(a5)8dfa,almond shells,ash solids,,% total weight,6.69,5.023333333333333,1.298219293237215,21,1.2838098119083554,LOW,,,pass,,2026-07-08 04:06:43.204819,humorous,,
(a5)c3d4,almond shells,ash solids,,% total weight,6.33,5.023333333333333,1.298219293237215,21,1.0065068925361504,LOW,,,pass,,2026-07-08 04:06:43.204819,humorous,,
(a8)1b90,almond hulls,ash solids,,% total weight,10.03,7.705416666666667,1.7234898346508827,24,1.3487653286938066,LOW,,,pass,,2026-07-08 04:06:43.204819,humorous,,
(a8)5bb6,almond hulls,volatile solids,,% total weight,75.74,78.34708333333333,2.405490963475501,24,1.0838050830033341,LOW,,,pass,,2026-07-08 04:06:43.204819,humorous,,
(aa)4721,pistachio shells,ash solids,,% total weight,2.25,1.3116666666666668,0.7024362367266274,6,1.335827060554269,LOW,,,pass,,2026-07-08 04:06:43.204819,stuntman,,
(aa)697a,walnut tree sticks,ash solids,,% total weight,1.9,2.421111111111111,0.4636659477588484,9,1.1238934272182954,LOW,,pass,pass,https://docs.google.com/spreadsheets/d/1ykp27j5lk8jvpdiqe22cwh0q96yxoli8/edit?gid=1790385619#gid=1790385635,2026-07-08 04:06:43.204819,badger,,
(aa)9cf5,walnut tree sticks,ash solids,,% total weight,1.58,2.421111111111111,0.4636659477588484,9,1.8140454678128985,LOW,,pass,pass,https://docs.google.com/spreadsheets/d/1ykp27j5lk8jvpdiqe22cwh0q96yxoli8/edit?gid=1790385619#gid=1790385636,2026-07-08 04:06:43.204819,badger,,
(ab)5767,olive prunings,volatile solids,,% total weight,76.38,78.57166666666667,2.1070682634092983,6,1.0401498160864024,LOW,,pass,pass,https://docs.google.com/spreadsheets/d/1ykp27j5lk8jvpdiqe22cwh0q96yxoli8/edit?gid=1790385619#gid=1790385653,2026-07-08 04:06:43.204819,excellent,,
(ab)64ab,olive prunings,ash solids,,% total weight,2.4,2.8983333333333334,0.3259089852499724,6,1.5290567486229676,LOW,,pass,pass,https://docs.google.com/spreadsheets/d/1ykp27j5lk8jvpdiqe22cwh0q96yxoli8/edit?gid=1790385619#gid=1790385646,2026-07-08 04:06:43.204819,excellent,,
(b3)3d8e,peach tree prunings,volatile solids,,% total weight,71.91,73.19333333333333,1.1127593330695211,3,1.1532892110581412,LOW,,pass,pass,https://docs.google.com/spreadsheets/d/1ykp27j5lk8jvpdiqe22cwh0q96yxoli8/edit?gid=1790385619#gid=1790385628,2026-07-08 04:06:43.204819,thylacine,,
(b3)4e73,peach tree prunings,total solids,,% total weight,74.31,75.39333333333333,0.9398049443013831,3,1.1527214661959875,LOW,,pass,pass,https://docs.google.com/spreadsheets/d/1ykp27j5lk8jvpdiqe22cwh0q96yxoli8/edit?gid=1790385619#gid=1790385625,2026-07-08 04:06:43.204819,thylacine,,
(b3)aa7d,peach tree prunings,moisture,,% total weight,25.69,24.60666666666667,0.9398049443013874,3,1.152721466195986,LOW,,pass,pass,https://docs.google.com/spreadsheets/d/1ykp27j5lk8jvpdiqe22cwh0q96yxoli8/edit?gid=1790385619#gid=1790385619,2026-07-08 04:06:43.204819,thylacine,,
(b3)df00,peach tree prunings,ash solids,,% total weight,1.99,2.1999999999999997,0.20518284528683167,3,1.0234773755400166,LOW,,pass,pass,https://docs.google.com/spreadsheets/d/1ykp27j5lk8jvpdiqe22cwh0q96yxoli8/edit?gid=1790385619#gid=1790385624,2026-07-08 04:06:43.204819,thylacine,,
(b5)132e,walnut shelling fines,volatile solids,,% total weight,85.83,85.71333333333332,0.10214368964029681,3,1.142181833038543,LOW,,,pass,,2026-07-08 04:06:43.204819,cutaway,,
(b5)1375,walnut shelling fines,moisture,,% total weight,11.2,11.176666666666668,0.02081665999466021,3,1.1208970766355892,LOW,,,pass,,2026-07-08 04:06:43.204819,cutaway,,
(b5)92df,walnut shelling fines,total solids,,% total weight,88.8,88.82333333333334,0.02081665999466714,3,1.1208970766356428,LOW,,,pass,,2026-07-08 04:06:43.204819,cutaway,,
(b5)cf5f,walnut shelling fines,ash solids,,% total weight,3.01,3.11,0.0916515138991169,3,1.0910894511799618,LOW,,,pass,,2026-07-08 04:06:43.204819,cutaway,,
(b7)022b,almond hulls,moisture,,% total weight,11.26,13.947083333333333,1.420849345398322,24,1.8911810333980446,LOW,,,pass,,2026-07-08 04:06:43.204819,capstan,,
(b7)1b12,almond hulls,total solids,,% total weight,88.76,86.05291666666666,1.4208493453983186,24,1.905257121102058,LOW,,,pass,,2026-07-08 04:06:43.204819,capstan,,
(b7)1ef0,almond hulls,volatile solids,,% total weight,81.12,78.34708333333333,2.405490963475501,24,1.1527445784540837,LOW,,,pass,,2026-07-08 04:06:43.204819,capstan,,
(b7)336b,almond hulls,moisture,,% total weight,11.24,13.947083333333333,1.420849345398322,24,1.905257121102046,LOW,,,pass,,2026-07-08 04:06:43.204819,capstan,,
(b7)6a6a,almond hulls,volatile solids,,% total weight,82.74,78.34708333333333,2.405490963475501,24,1.8262037701940446,LOW,,,pass,,2026-07-08 04:06:43.204819,capstan,,
(b7)be6f,almond hulls,volatile solids,,% total weight,82.45,78.34708333333333,2.405490963475501,24,1.705646260561585,LOW,,,pass,,2026-07-08 04:06:43.204819,capstan,,
(b7)d205,almond hulls,total solids,,% total weight,88.74,86.05291666666666,1.4208493453983186,24,1.891181033398049,LOW,,,pass,,2026-07-08 04:06:43.204819,capstan,,
(b7)dfa9,almond hulls,moisture,,% total weight,11.24,13.947083333333333,1.420849345398322,24,1.905257121102046,LOW,,,pass,,2026-07-08 04:06:43.204819,capstan,,
(b7)ee55,almond hulls,total solids,,% total weight,88.76,86.05291666666666,1.4208493453983186,24,1.905257121102058,LOW,,,pass,,2026-07-08 04:06:43.204819,capstan,,
(be)0c30,olive pomace,ash solids,,% total weight,2.15,2.106666666666667,0.03785938897200196,3,1.1445861782232982,LOW,,,pass,,2026-07-08 04:06:43.204819,excellent,,
(be)28ae,corn stover whole,total solids,,% total weight,91.98,92.04,0.05196152422705393,3,1.1547005383795705,LOW,,,pass,,2026-07-08 04:06:43.204819,possessive,,
(be)b18d,corn stover whole,moisture,,% total weight,8.02,7.96,0.051961524227066305,3,1.1547005383792444,LOW,,,pass,,2026-07-08 04:06:43.204819,possessive,,
(be)deb0,olive pomace,moisture,,% total weight,72.36,72.17666666666666,0.1625833119767574,3,1.127627006144063,LOW,,,pass,,2026-07-08 04:06:43.204819,excellent,,
(be)e2ee,corn stover whole,volatile solids,,% total weight,83.91,82.41000000000001,1.4309088021254206,3,1.0482848367219069,LOW,,,pass,,2026-07-08 04:06:43.204819,possessive,,
(be)e5fc,olive pomace,volatile solids,,% total weight,25.49,25.71666666666667,0.20033305601755652,3,1.1314491535875428,LOW,,,pass,,2026-07-08 04:06:43.204819,excellent,,
(be)fcd7,corn stover whole,ash solids,,% total weight,8.07,9.63,1.4782421993705903,3,1.055307446008659,LOW,,,pass,,2026-07-08 04:06:43.204819,possessive,,
(be)ff01,olive pomace,total solids,,% total weight,27.64,27.823333333333334,0.16258331197676237,3,1.1276270061440066,LOW,,,pass,,2026-07-08 04:06:43.204819,excellent,,
(c1)0355,tomato pomace,total solids,,% total weight,19.99,31.35285714285714,9.84670256626915,21,1.1539758682040147,LOW,,,pass,,2026-07-08 04:06:43.204819,pinecrest,,
(c1)0fbc,tomato pomace,moisture,,% total weight,80.01,68.64714285714287,9.84670256626915,21,1.1539758682040144,LOW,,,pass,,2026-07-08 04:06:43.204819,pinecrest,,
(c1)1c94,tomato pomace,total solids,,% total weight,20.37,31.35285714285714,9.84670256626915,21,1.1153842688901763,LOW,,,pass,,2026-07-08 04:06:43.204819,pinecrest,,
(c1)5a94,tomato pomace,volatile solids,,% total weight,18.92,30.309047619047618,9.75235966562037,21,1.1678248146648038,LOW,,,pass,,2026-07-08 04:06:43.204819,pinecrest,,
(c1)6548,tomato pomace,volatile solids,,% total weight,19.29,30.309047619047618,9.75235966562037,21,1.1298852787282505,LOW,,,pass,,2026-07-08 04:06:43.204819,pinecrest,,
(c1)a373,tomato pomace,moisture,,% total weight,80.22,68.64714285714287,9.84670256626915,21,1.1753028046669243,LOW,,,pass,,2026-07-08 04:06:43.204819,pinecrest,,
(c1)bc11,tomato pomace,total solids,,% total weight,19.78,31.35285714285714,9.84670256626915,21,1.175302804666925,LOW,,,pass,,2026-07-08 04:06:43.204819,pinecrest,,
(c1)d3f4,tomato pomace,volatile solids,,% total weight,18.73,30.309047619047618,9.75235966562037,21,1.1873072790646557,LOW,,,pass,,2026-07-08 04:06:43.204819,pinecrest,,
(c1)f2e1,tomato pomace,moisture,,% total weight,79.63,68.64714285714287,9.84670256626915,21,1.1153842688901754,LOW,,,pass,,2026-07-08 04:06:43.204819,pinecrest,,
(c4)2c69,unused oak stick,ash solids,,% total weight,0.17,0.07666666666666667,0.08082903768654762,3,1.1547005383792515,LOW,,xkang2@lbl.gov,pass,,2026-07-08 04:06:43.204819,maplewood,,
(c4)370c,unused oak stick,moisture,,% total weight,1.35,1.4066666666666665,0.049328828623162374,3,1.1487535432791234,LOW,,xkang2@lbl.gov,pass,,2026-07-08 04:06:43.204819,maplewood,,
(c4)95d4,unused oak stick,total solids,,% total weight,98.65,98.59333333333332,0.049328828623166586,3,1.148753543279426,LOW,,xkang2@lbl.gov,pass,,2026-07-08 04:06:43.204819,maplewood,,
(c4)c0c2,unused oak stick,volatile solids,,% total weight,98.39,98.51666666666667,0.11676186592091282,3,1.0848290721258362,LOW,,xkang2@lbl.gov,pass,,2026-07-08 04:06:43.204819,maplewood,,
(c5)1f33,spent oak chips,moisture,,% total weight,10.79,8.865,1.6625372176285251,6,1.1578688161615147,LOW,,xkang2@lbl.gov,pass,,2026-07-08 04:06:43.204819,maplewood,,
(c5)24ec,spent oak chips,total solids,,% total weight,89.21,91.13499999999999,1.662537217628524,6,1.1578688161615145,LOW,,xkang2@lbl.gov,pass,,2026-07-08 04:06:43.204819,maplewood,,
(c5)38cf,spent oak chips,volatile solids,,% total weight,88.62,90.55,1.6725071001344018,6,1.1539562372230878,LOW,,xkang2@lbl.gov,pass,,2026-07-08 04:06:43.204819,maplewood,,
(ca)15f5,rice straw,moisture,,% total weight,8.14,7.463333333333334,0.620569630796309,6,1.0903960379085496,LOW,,,pass,,2026-07-08 04:06:43.204819,possessive,,
(ca)3d4f,rice straw,volatile solids,,% total weight,78.88,80.00333333333333,1.0741073813481903,6,1.0458296375576133,LOW,,,pass,,2026-07-08 04:06:43.204819,possessive,,
(ca)71a9,rice straw,ash solids,,% total weight,13.07,12.531666666666666,0.507283615610308,6,1.06120780716655,LOW,,,pass,,2026-07-08 04:06:43.204819,possessive,,
(ca)e6df,rice straw,total solids,,% total weight,91.86,92.53666666666668,0.6205696307963035,6,1.090396037908575,LOW,,,pass,,2026-07-08 04:06:43.204819,possessive,,
(ce)119d,cotton stem mix,volatile solids,,% total weight,87.28,81.22500000000001,3.9658347739846023,12,1.5267907880883143,LOW,,,pass,,2026-07-08 04:06:43.204819,schooner,,
(ce)1611,cotton stem mix,total solids,,% total weight,95.14,90.38583333333334,4.51295399797946,12,1.0534489535668208,LOW,,,pass,,2026-07-08 04:06:43.204819,schooner,,
(ce)7d13,cotton stem mix,moisture,,% total weight,4.86,9.614166666666668,4.5129539979794595,12,1.0534489535668219,LOW,,,pass,,2026-07-08 04:06:43.204819,schooner,,
(ce)99bc,cotton stem mix,total solids,,% total weight,95.03,90.38583333333334,4.51295399797946,12,1.0290746745360022,LOW,,,pass,,2026-07-08 04:06:43.204819,schooner,,
(ce)b1b4,cotton stem mix,moisture,,% total weight,4.97,9.614166666666668,4.5129539979794595,12,1.0290746745360035,LOW,,,pass,,2026-07-08 04:06:43.204819,schooner,,
(ce)c5f7,cotton stem mix,volatile solids,,% total weight,87.31,81.22500000000001,3.9658347739846023,12,1.5343553997551436,LOW,,,pass,,2026-07-08 04:06:43.204819,schooner,,
(ce)c910,cotton stem mix,volatile solids,,% total weight,87.23,81.22500000000001,3.9658347739846023,12,1.5141831019769334,LOW,,,pass,,2026-07-08 04:06:43.204819,schooner,,
(ce)e2ab,cotton stem mix,moisture,,% total weight,4.95,9.614166666666668,4.5129539979794595,12,1.0335063616325157,LOW,,,pass,,2026-07-08 04:06:43.204819,schooner,,
(ce)f609,cotton stem mix,total solids,,% total weight,95.05,90.38583333333334,4.51295399797946,12,1.033506361632514,LOW,,,pass,,2026-07-08 04:06:43.204819,schooner,,
(d0)2b08,grape pomace,total solids,,% total weight,48.14,41.98916666666667,5.324932264657307,24,1.1551007651604703,LOW,,,pass,,2026-07-08 04:06:43.204819,rigging,,
(d0)58a2,grape pomace,volatile solids,,% total weight,46.75,38.82666666666667,5.224113543831199,24,1.516684747920431,LOW,,,pass,,2026-07-08 04:06:43.204819,rigging,,
(d0)6928,grape pomace,ash solids,,% total weight,1.85,3.1629166666666664,1.0953398486579273,24,1.1986386401219005,LOW,,,pass,,2026-07-08 04:06:43.204819,rigging,,
(d0)84cc,grape pomace,volatile solids,,% total weight,46.62,38.82666666666667,5.224113543831199,24,1.4918001433058339,LOW,,,pass,,2026-07-08 04:06:43.204819,rigging,,
(d0)93ea,grape pomace,moisture,,% total weight,51.86,58.01083333333333,5.324932264657308,24,1.15510076516047,LOW,,,pass,,2026-07-08 04:06:43.204819,rigging,,
(d0)95a6,grape pomace,moisture,,% total weight,51.4,58.01083333333333,5.324932264657308,24,1.2414868405389528,LOW,,,pass,,2026-07-08 04:06:43.204819,rigging,,
(d0)afc7,grape pomace,moisture,,% total weight,47.95,58.01083333333333,5.324932264657308,24,1.889382405877571,LOW,,,pass,,2026-07-08 04:06:43.204819,rigging,,
(d0)b82a,grape pomace,total solids,,% total weight,48.6,41.98916666666667,5.324932264657307,24,1.241486840538953,LOW,,,pass,,2026-07-08 04:06:43.204819,rigging,,
(d0)c43e,grape pomace,ash solids,,% total weight,1.52,3.1629166666666664,1.0953398486579273,24,1.4999149977786905,LOW,,,pass,,2026-07-08 04:06:43.204819,rigging,,
(d0)ccf4,walnut tree sticks,total solids,,% total weight,59.68,63.32444444444444,2.9433446583398575,9,1.238198331316056,LOW,,pass,pass,https://docs.google.com/spreadsheets/d/1elqjbsy8pjasg8mwkhlqgbdzldr34wem/edit?gid=396354422#gid=396354449,2026-07-08 04:06:43.204819,badger,,
(d0)cf11,grape pomace,volatile solids,,% total weight,49.27,38.82666666666667,5.224113543831199,24,1.9990632373726178,LOW,,,pass,,2026-07-08 04:06:43.204819,rigging,,
(d0)e8f8,walnut tree sticks,volatile solids,,% total weight,57.07,60.904444444444444,2.7089301906431205,9,1.4154829303792864,LOW,,pass,pass,https://docs.google.com/spreadsheets/d/1elqjbsy8pjasg8mwkhlqgbdzldr34wem/edit?gid=396354422#gid=396354461,2026-07-08 04:06:43.204819,badger,,
(d0)eae5,grape pomace,total solids,,% total weight,52.05,41.98916666666667,5.324932264657307,24,1.8893824058775714,LOW,,,pass,,2026-07-08 04:06:43.204819,rigging,,
(d0)f364,walnut tree sticks,moisture,,% total weight,40.32,36.675555555555555,2.9433446583398566,9,1.2381983313160587,LOW,,pass,pass,https://docs.google.com/spreadsheets/d/1elqjbsy8pjasg8mwkhlqgbdzldr34wem/edit?gid=396354422#gid=396354425,2026-07-08 04:06:43.204819,badger,,
(d2)0450,tomato pomace,total solids,,% total weight,49.22,31.35285714285714,9.84670256626915,21,1.814530573752529,LOW,,,pass,,2026-07-08 04:06:43.204819,gossamer,,
(d2)0e21,spent yeast,volatile solids,,% total weight,30.44,31.013333333333332,0.5064911976859344,3,1.1319709719592081,LOW,,xkang2@lbl.gov,pass,,2026-07-08 04:06:43.204819,maplewood,,
(d2)16b1,tomato pomace,volatile solids,,% total weight,47.85,30.309047619047618,9.75235966562037,21,1.7986367384284287,LOW,,,pass,,2026-07-08 04:06:43.204819,gossamer,,
(d2)225e,tomato pomace,volatile solids,,% total weight,47.79,30.309047619047618,9.75235966562037,21,1.792484381249528,LOW,,,pass,,2026-07-08 04:06:43.204819,gossamer,,
(d2)2413,tomato pomace,moisture,,% total weight,50.48,68.64714285714287,9.84670256626915,21,1.8449976258424023,LOW,,,pass,,2026-07-08 04:06:43.204819,gossamer,,
(d2)272c,tomato pomace,moisture,,% total weight,50.78,68.64714285714287,9.84670256626915,21,1.8145305737525297,LOW,,,pass,,2026-07-08 04:06:43.204819,gossamer,,
(d2)6530,tomato pomace,ash solids,,% total weight,1.35,1.0442857142857143,0.1777799603040632,21,1.719621745844763,LOW,,,pass,,2026-07-08 04:06:43.204819,gossamer,,
(d2)7baf,tomato pomace,total solids,,% total weight,49.17,31.35285714285714,9.84670256626915,21,1.8094527317375506,LOW,,,pass,,2026-07-08 04:06:43.204819,gossamer,,
(d2)7df7,spent yeast,ash solids,,% total weight,10.37,9.97,0.3487119154832533,3,1.1470786693528066,LOW,,xkang2@lbl.gov,pass,,2026-07-08 04:06:43.204819,maplewood,,
(d2)8f44,spent yeast,total solids,,% total weight,40.81,40.98,0.1609347693943087,3,1.0563286022020204,LOW,,xkang2@lbl.gov,pass,,2026-07-08 04:06:43.204819,maplewood,,
(d2)96cd,tomato pomace,ash solids,,% total weight,1.38,1.0442857142857143,0.1777799603040632,21,1.8883696741753226,LOW,,,pass,,2026-07-08 04:06:43.204819,gossamer,,
(d2)bd25,tomato pomace,volatile solids,,% total weight,48.17,30.309047619047618,9.75235966562037,21,1.831449310049232,LOW,,,pass,,2026-07-08 04:06:43.204819,gossamer,,
(d2)d40c,tomato pomace,total solids,,% total weight,49.52,31.35285714285714,9.84670256626915,21,1.8449976258424017,LOW,,,pass,,2026-07-08 04:06:43.204819,gossamer,,
(d2)dc17,spent yeast,moisture,,% total weight,59.19,59.02,0.1609347693943073,3,1.0563286022020297,LOW,,xkang2@lbl.gov,pass,,2026-07-08 04:06:43.204819,maplewood,,
(d2)e469,tomato pomace,ash solids,,% total weight,1.37,1.0442857142857143,0.1777799603040632,21,1.8321203647318036,LOW,,,pass,,2026-07-08 04:06:43.204819,gossamer,,
(d2)ec13,tomato pomace,moisture,,% total weight,50.83,68.64714285714287,9.84670256626915,21,1.8094527317375513,LOW,,,pass,,2026-07-08 04:06:43.204819,gossamer,,
(da)66a0,wheat straw,moisture,,% total weight,5.31,6.125,0.5793703478777629,6,1.406699536808106,LOW,,xkang2@lbl.gov,pass,,2026-07-08 04:06:43.204819,wardrobe,,
(da)b8d0,wheat straw,volatile solids,,% total weight,85.97,82.12666666666667,2.284912835682509,6,1.6820481172470287,LOW,,xkang2@lbl.gov,pass,,2026-07-08 04:06:43.204819,wardrobe,,
(da)f61e,wheat straw,total solids,,% total weight,94.69,93.875,0.5793703478777601,6,1.4066995368081083,LOW,,xkang2@lbl.gov,pass,,2026-07-08 04:06:43.204819,wardrobe,,
(da)fa91,wheat straw,ash solids,,% total weight,8.72,11.75,1.724470933358982,6,1.7570606389393089,LOW,,xkang2@lbl.gov,pass,,2026-07-08 04:06:43.204819,wardrobe,,
(e0)06aa,grape stem,total solids,,% total weight,33.3,31.51,1.3077920323965868,6,1.3687191507962786,LOW,,,pass,,2026-07-08 04:06:43.204819,rigging,,
(e0)4395,grape stem,ash solids,,% total weight,1.87,2.595,0.4521393590476282,6,1.6034879191387292,LOW,,,pass,,2026-07-08 04:06:43.204819,rigging,,
(e0)5baa,grape stem,volatile solids,,% total weight,30.9,28.916666666666668,1.539190263309467,6,1.2885563147137484,LOW,,,pass,,2026-07-08 04:06:43.204819,rigging,,
(e0)de95,grape stem,moisture,,% total weight,66.7,68.49,1.3077920323965964,6,1.368719150796266,LOW,,,pass,,2026-07-08 04:06:43.204819,rigging,,
(eb)3e95,grape vines,total solids,,% total weight,50.17,52.126666666666665,1.806110000341429,3,1.0833596327448345,LOW,,pass,pass,https://docs.google.com/spreadsheets/d/1elqjbsy8pjasg8mwkhlqgbdzldr34wem/edit?gid=396354422#gid=396354456,2026-07-08 04:06:43.204819,boatswain,,
(eb)419c,grape vines,ash solids,,% total weight,2.33,2.4,0.060827625302982115,3,1.1507929111375,LOW,,pass,pass,https://docs.google.com/spreadsheets/d/1elqjbsy8pjasg8mwkhlqgbdzldr34wem/edit?gid=396354422#gid=396354444,2026-07-08 04:06:43.204819,boatswain,,
(eb)bef9,grape vines,volatile solids,,% total weight,47.85,49.73,1.7421825392306043,3,1.0791062117005576,LOW,,pass,pass,https://docs.google.com/spreadsheets/d/1elqjbsy8pjasg8mwkhlqgbdzldr34wem/edit?gid=396354422#gid=396354468,2026-07-08 04:06:43.204819,boatswain,,
(eb)f65a,grape vines,moisture,,% total weight,49.83,47.873333333333335,1.806110000341431,3,1.0833596327448334,LOW,,pass,pass,https://docs.google.com/spreadsheets/d/1elqjbsy8pjasg8mwkhlqgbdzldr34wem/edit?gid=396354422#gid=396354432,2026-07-08 04:06:43.204819,boatswain,,
(f3)161b,almond branches,total solids,,% total weight,82.46,87.48733333333332,3.5964714188585845,15,1.3978516017037779,LOW,,,provisional,,2026-07-08 04:06:43.204819,tiny,,
(f3)4605,almond branches,volatile solids,,% total weight,19.35,71.75466666666667,26.930939686185333,15,1.9458907590049113,LOW,,,pass,,2026-07-08 04:06:43.204819,tiny,,
(f3)889a,almond branches,ash solids,,% total weight,57.52,15.733333333333333,26.053937916414498,15,1.6038522391787937,LOW,,,provisional,,2026-07-08 04:06:43.204819,tiny,,
(f3)96d0,almond branches,ash solids,,% total weight,72.31,15.733333333333333,26.053937916414498,15,2.1715207447017923,LOW,,,pass,,2026-07-08 04:06:43.204819,tiny,,
(f3)b348,almond branches,ash solids,,% total weight,67.45,15.733333333333333,26.053937916414498,15,1.984984643495452,LOW,,,pass,,2026-07-08 04:06:43.204819,tiny,,
(f3)c096,almond branches,volatile solids,,% total weight,16.1,71.75466666666667,26.930939686185333,15,2.0665698009496354,LOW,,,pass,,2026-07-08 04:06:43.204819,tiny,,
(f3)e4ed,almond branches,volatile solids,,% total weight,24.94,71.75466666666667,26.930939686185333,15,1.7383228068599856,LOW,,,provisional,,2026-07-08 04:06:43.204819,tiny,,
(f3)f33d,almond branches,moisture,,% total weight,17.54,12.512666666666666,3.5964714188585827,15,1.3978516017037792,LOW,,,provisional,,2026-07-08 04:06:43.204819,tiny,,
(f6)0d8f,peach stems / leaves,volatile solids,,% total weight,24.97,25.356666666666666,0.3801753981168858,3,1.0170744045562496,LOW,,xkang2@lbl.gov,pass,,2026-07-08 04:06:43.204819,rushes,,
(f6)2613,peach stems / leaves,ash solids,,% total weight,5.45,5.323333333333333,0.11150485789118476,3,1.1359744235563105,LOW,,xkang2@lbl.gov,pass,,2026-07-08 04:06:43.204819,rushes,,
(f6)d062,peach stems / leaves,total solids,,% total weight,31.01,30.680000000000003,0.3044667469527669,3,1.083862205980716,LOW,,xkang2@lbl.gov,pass,,2026-07-08 04:06:43.204819,rushes,,
(f6)eefe,peach stems / leaves,moisture,,% total weight,68.99,69.32,0.3044667469527685,3,1.0838622059807101,LOW,,xkang2@lbl.gov,pass,,2026-07-08 04:06:43.204819,rushes,,
